line_item_id,billing_period_start,usage_start_time,usage_end_time,invoice_date,cloud_provider,payer_account_id,linked_account_id,service,usage_type,operation,region,resource_id,line_item_type,usage_amount,currency_code,unblended_cost,blended_cost,discount_type,cost_center,owner_team,environment,product_line,capitalization_candidate,initiative_id,initiative_stage,asset_lifecycle,accounting_policy_version,generator_batch_id,generated_at
batch-20260406T184645Z-222222222221-AmazonRDS-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-cbfnogmb,Usage,14.3851,USD,29.8486,29.2498,none,CC-1001,payments-platform,test,payments,false,PAY-621,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonS3-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-vgrviflb,Usage,876.3769,USD,21.7679,21.3715,none,CC-1001,payments-platform,prod,payments,true,PAY-567,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSDataTransfer-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,eu-west-1,eni-jsonxkmt,Usage,89.8477,USD,7.9557,7.9401,none,CC-1002,core-infra,sandbox,platform,false,INF-821,support,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSSupport-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-ecqoxsfo,Usage,1.2063,USD,9.191,9.0107,none,CC-1002,core-infra,prod,platform,false,INF-504,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonEC2-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-sbvrjnwv,Usage,21.0174,USD,69.2091,68.112,none,CC-1002,core-infra,staging,platform,true,INF-528,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonRDS-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-zcudihyf,Usage,30.1708,USD,50.6564,49.5607,none,CC-1002,core-infra,prod,platform,false,INF-797,operate,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonS3-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-gfygwwmq,Usage,724.6759,USD,16.6109,16.3416,none,CC-1002,core-infra,staging,platform,false,INF-674,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSDataTransfer-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-yrosjoru,Usage,198.6266,USD,17.4555,17.0239,none,CC-1003,growth-engineering,prod,growth,false,GRO-840,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSSupport-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-xxdoczuz,Usage,0.5623,USD,4.7241,4.5976,none,CC-1003,growth-engineering,sandbox,growth,true,GRO-866,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonEC2-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-gyrdoxkx,Usage,28.4564,USD,99.2181,97.9883,none,CC-1003,growth-engineering,prod,growth,true,GRO-651,implementation,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonRDS-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-mokiupkd,Usage,12.9028,USD,24.3421,24.0835,none,CC-1003,growth-engineering,sandbox,growth,true,GRO-999,implementation,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonS3-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-wnqrsrpe,Usage,702.2664,USD,17.0222,16.5141,none,CC-1003,growth-engineering,staging,growth,false,GRO-153,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSDataTransfer-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,eu-west-1,eni-zxoigffw,Usage,184.6824,USD,16.1403,15.7334,none,CC-1004,data-platform,prod,analytics,unknown,DAT-686,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSSupport-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-dhjokyrb,Usage,0.6012,USD,4.4352,4.3658,none,CC-1004,data-platform,sandbox,analytics,false,DAT-806,support,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonEC2-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-east-1,i-renktunp,Usage,26.3346,USD,102.2928,99.5697,none,CC-1004,data-platform,prod,analytics,false,DAT-605,support,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonRDS-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-east-1,db-vjiqvlbl,Usage,14.3573,USD,29.9002,29.3473,none,CC-1004,data-platform,test,analytics,false,DAT-785,operate,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonS3-2026-03-16,2026-03-01 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-fzpdjqip,Usage,853.0515,USD,23.0097,22.9104,none,CC-1004,data-platform,prod,analytics,true,DAT-854,build,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSDataTransfer-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-jmtpsiao,Usage,170.6294,USD,17.2778,16.9381,none,CC-1001,payments-platform,prod,payments,false,PAY-122,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSSupport-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-clrzawzk,Usage,1.2615,USD,9.9585,9.8527,none,CC-1001,payments-platform,,payments,false,PAY-583,support,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonEC2-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-ohbvrpoi,Usage,13.7648,USD,49.1819,48.5855,none,CC-1001,payments-platform,sandbox,payments,true,PAY-582,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonRDS-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-cbfnogmb,Usage,26.0292,USD,51.3125,50.4126,none,CC-1001,payments-platform,prod,payments,false,PAY-600,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonS3-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-vgrviflb,Usage,911.9483,USD,23.6767,23.0832,none,CC-1001,payments-platform,prod,payments,false,PAY-677,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSDataTransfer-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-jsonxkmt,Usage,100.0171,USD,9.7082,9.4802,none,CC-1002,core-infra,test,platform,true,,build,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSSupport-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSSupport,EnterpriseSupport,SupportSubscription,eu-west-1,support-ecqoxsfo,Usage,1.1976,USD,9.3135,9.1236,none,CC-1002,core-infra,prod,platform,false,INF-935,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonEC2-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-sbvrjnwv,Usage,12.4513,USD,50.2511,50.0405,none,CC-1002,core-infra,sandbox,platform,true,INF-486,implementation,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonRDS-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-zcudihyf,Usage,28.6798,USD,53.5683,52.9495,none,CC-1002,core-infra,prod,platform,true,INF-293,implementation,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonS3-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-gfygwwmq,Usage,450.3776,USD,11.525,11.3259,none,CC-1002,core-infra,sandbox,platform,true,INF-328,implementation,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSDataTransfer-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-yrosjoru,Usage,170.8384,USD,16.9154,16.5993,none,CC-1003,growth-engineering,prod,growth,true,GRO-560,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSSupport-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSSupport,EnterpriseSupport,SupportSubscription,eu-west-1,support-xxdoczuz,Usage,1.2466,USD,9.0733,8.8836,none,CC-1003,growth-engineering,prod,growth,false,GRO-701,discovery,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonEC2-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-gyrdoxkx,Usage,29.9412,USD,104.8726,103.6959,none,CC-1003,growth-engineering,prod,growth,false,GRO-407,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonRDS-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-west-2,db-mokiupkd,Usage,30.2232,USD,55.5054,54.7682,none,CC-1003,growth-engineering,prod,growth,false,GRO-824,support,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonS3-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-wnqrsrpe,Usage,848.7663,USD,22.0005,21.589,none,CC-1003,growth-engineering,prod,growth,false,GRO-787,support,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSDataTransfer-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-zxoigffw,Usage,141.9303,USD,12.3764,12.1006,none,CC-1004,data-platform,staging,analytics,true,DAT-335,build,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSSupport-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-dhjokyrb,Usage,0.5543,USD,4.3752,4.3643,none,CC-1004,data-platform,sandbox,analytics,false,DAT-272,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonEC2-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-west-2,i-renktunp,Usage,28.8984,USD,103.8444,101.9647,none,CC-1004,data-platform,prod,analytics,true,DAT-864,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonRDS-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-vjiqvlbl,Usage,14.384,USD,31.3288,30.9089,none,CC-1004,data-platform,test,analytics,true,DAT-420,implementation,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonS3-2026-03-17,2026-03-01 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-fzpdjqip,Usage,900.4261,USD,22.4344,22.3017,none,CC-1004,data-platform,prod,analytics,true,DAT-764,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSDataTransfer-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-jmtpsiao,Usage,194.5235,USD,17.2055,16.7376,none,CC-1001,payments-platform,prod,payments,false,PAY-331,operate,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSSupport-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-clrzawzk,Usage,1.2613,USD,9.6686,9.661,none,CC-1001,payments-platform,prod,payments,false,PAY-275,discovery,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonEC2-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-east-1,i-ohbvrpoi,Usage,19.608,USD,72.0129,71.3803,none,CC-1001,payments-platform,staging,payments,false,,discovery,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonEC2-2026-03-18-enterprise_discount,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-east-1,i-ohbvrpoi,Discount,0.0,USD,-10.8486,-10.8486,enterprise_discount,CC-1001,payments-platform,prod,payments,true,PAY-782,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonRDS-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-cbfnogmb,Usage,15.0961,USD,29.998,29.4552,none,CC-1001,payments-platform,test,payments,true,PAY-252,build,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonS3-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-vgrviflb,Usage,957.038,USD,23.7766,23.5441,none,CC-1001,payments-platform,prod,payments,false,PAY-642,operate,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSDataTransfer-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-jsonxkmt,Usage,139.7239,USD,12.543,12.5313,none,CC-1002,core-infra,staging,platform,true,INF-337,implementation,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSSupport-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-ecqoxsfo,Usage,0.8833,USD,7.0113,6.8189,none,CC-1002,core-infra,staging,platform,false,INF-333,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonEC2-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-west-2,i-sbvrjnwv,Usage,16.2791,USD,54.1058,52.9377,none,CC-1002,core-infra,test,platform,true,INF-808,build,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonRDS-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-west-2,db-zcudihyf,Usage,29.3336,USD,51.9131,51.4292,none,CC-1002,core-infra,prod,platform,false,INF-793,operate,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonS3-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-gfygwwmq,Usage,708.3095,USD,16.0477,16.0135,none,CC-1002,core-infra,staging,platform,true,INF-116,build,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSDataTransfer-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-yrosjoru,Usage,178.3457,USD,15.6959,15.3662,none,CC-1003,growth-engineering,prod,growth,false,GRO-375,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSSupport-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-xxdoczuz,Usage,1.0584,USD,9.368,9.1982,none,CC-1003,growth-engineering,prod,growth,false,GRO-607,support,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonEC2-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-gyrdoxkx,Usage,15.3609,USD,52.3708,50.9435,none,CC-1003,growth-engineering,test,growth,false,GRO-257,operate,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonRDS-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-west-2,db-mokiupkd,Usage,20.8248,USD,40.4898,40.481,none,CC-1003,growth-engineering,staging,growth,false,GRO-112,operate,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonS3-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-wnqrsrpe,Usage,841.2772,USD,22.8106,22.1876,none,CC-1003,growth-engineering,prod,growth,false,GRO-189,operate,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSDataTransfer-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-zxoigffw,Usage,179.2445,USD,16.8876,16.509,none,CC-1004,data-platform,prod,analytics,true,DAT-938,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSSupport-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-dhjokyrb,Usage,1.2388,USD,9.6909,9.5218,none,CC-1004,data-platform,prod,analytics,true,DAT-712,implementation,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonEC2-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-renktunp,Usage,26.9762,USD,102.9374,102.7746,none,CC-1004,data-platform,prod,analytics,false,DAT-540,support,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonRDS-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-east-1,db-vjiqvlbl,Usage,30.149,USD,53.7905,52.9217,none,CC-1004,data-platform,prod,analytics,true,DAT-706,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
